"id","country","poor"
90460,"C",0.002
90923,"C",0
38016,"C",0.028
18602,"C",0
77516,"C",0
4471,"C",0
99613,"C",0
35674,"C",0
81063,"C",0.028
14561,"C",0
3388,"C",0
91897,"C",0
91921,"C",0.186
33132,"C",1
92334,"C",0
3709,"C",0
15755,"C",0
67800,"C",1
84824,"C",0
88132,"C",1
52944,"C",0
96710,"C",0.002
45504,"C",0
13290,"C",0
26309,"C",0
36142,"C",1
39557,"C",0
67614,"C",0
16942,"C",0
28639,"C",1
97103,"C",1
17574,"C",0
62402,"C",1
99195,"C",0
16359,"C",1
92879,"C",0
26554,"C",0
8889,"C",1
63471,"C",0
77752,"C",0
41826,"C",0
35999,"C",0
72944,"C",0.004
55018,"C",0
71453,"C",0
88555,"C",0
47640,"C",0
30345,"C",0
29045,"C",0
75507,"C",0
24463,"C",0.002
13184,"C",0
86148,"C",0
54008,"C",0
31460,"C",0
63597,"C",0
14998,"C",0
56045,"C",0
80429,"C",0
97942,"C",0
42045,"C",0
18389,"C",0
70776,"C",0
96295,"C",0
34566,"C",0.006
3503,"C",0.07
3922,"C",0
40434,"C",0
97713,"C",1
7625,"C",0
29354,"C",0
52503,"C",0
79127,"C",1
55946,"C",0
12144,"C",0
96945,"C",0
79461,"C",0
96921,"C",0
98299,"C",0
68162,"C",0
45495,"C",1
53949,"C",1
74726,"C",0
37049,"C",0
42680,"C",0
49241,"C",0
69458,"C",0
44145,"C",1
31934,"C",0
97596,"C",1
8484,"C",0
84818,"C",1
66315,"C",0
29243,"C",1
8538,"C",0
80231,"C",0
97903,"C",0.014
27574,"C",0
77012,"C",0
47687,"C",0
72294,"C",0
28810,"C",1
51870,"C",0
95804,"C",0
78034,"C",0
51285,"C",1
92848,"C",0
55049,"C",0
95882,"C",0
20966,"C",0
57672,"C",0
4345,"C",0
316,"C",0
75920,"C",0
19657,"C",0.006
54003,"C",0
67467,"C",0
39861,"C",0
384,"C",0
51887,"C",0
34397,"C",0
9008,"C",0
20058,"C",0
26980,"C",0.026
20019,"C",0
74597,"C",0
73014,"C",0
91255,"C",0
17251,"C",1
52881,"C",0.136
32114,"C",1
16871,"C",0
18124,"C",0
59263,"C",0
3369,"C",1
8512,"C",0
91336,"C",0.026
44135,"C",0
62054,"C",0
67240,"C",0.004
31939,"C",0.002
70741,"C",0
49927,"C",0.028
78721,"C",0
10613,"C",0
49525,"C",0
27801,"C",0
14961,"C",0
92178,"C",0
10181,"C",0
59231,"C",0
63943,"C",0
85535,"C",0
71469,"C",0
49438,"C",0
68847,"C",0
95079,"C",0
46050,"C",0
56816,"C",0
71850,"C",1
99201,"C",0
11636,"C",0
36198,"C",0
17320,"C",0
85394,"C",0
95566,"C",0
36293,"C",0
13904,"C",0
96288,"C",0
22191,"C",0
43197,"C",0
28840,"C",0
89086,"C",0
44190,"C",1
61323,"C",1
93121,"C",0.002
33249,"C",0
4999,"C",0
51438,"C",0
26416,"C",0.03
72686,"C",0
50500,"C",0
75867,"C",0
21472,"C",0.12
63426,"C",0
95533,"C",0
11341,"C",0
44411,"C",0
39467,"C",0
6747,"C",0.008
21914,"C",0
94392,"C",0
81638,"C",0.008
17444,"C",1
89614,"C",0
88900,"C",1
8925,"C",0.018
46419,"C",0
93102,"C",0
66640,"C",0
65908,"C",0.002
55763,"C",0
17113,"C",0
94236,"C",0
30096,"C",0
4647,"C",0
42400,"C",0
59536,"C",0
38100,"C",1
24176,"C",0
65783,"C",0
68526,"C",0.012
33674,"C",0
25782,"C",0
31750,"C",0
49242,"C",0.04
39893,"C",0
3615,"C",0
68931,"C",0
41662,"C",0
33062,"C",1
81383,"C",0
77908,"C",0
81292,"C",1
38103,"C",0
18083,"C",0
61829,"C",0
49347,"C",1
99257,"C",0
15394,"C",0
15353,"C",0
58704,"C",0
47398,"C",0
70018,"C",0.008
24650,"C",0
64353,"C",0
54305,"C",0
30687,"C",0
77383,"C",0.082
56084,"C",0
76872,"C",0
17504,"C",1
27168,"C",0
57158,"C",0
89739,"C",0
23145,"C",0
77401,"C",0
38691,"C",0
69773,"C",0
39446,"C",1
43146,"C",0
74453,"C",0
51189,"C",0
15628,"C",0
43433,"C",0.002
67987,"C",0.07
63503,"C",1
61286,"C",0
84856,"C",0
77343,"C",0
51664,"C",0
34523,"C",0
40173,"C",0
29334,"C",0
89355,"C",0.804
17040,"C",0
25610,"C",0.036
48305,"C",0
35454,"C",0.004
75808,"C",1
56128,"C",0.002
9449,"C",1
28869,"C",0
96232,"C",0.006
87911,"C",0
7141,"C",0
17274,"C",0
63275,"C",0
90811,"C",0
86803,"C",0.002
57333,"C",0
51193,"C",1
47593,"C",0
76828,"C",1
26048,"C",0
34109,"C",0
14186,"C",1
50340,"C",0
50397,"C",0
31925,"C",0
3025,"C",0
39039,"C",0.014
67994,"C",0.002
91291,"C",0
53831,"C",0
44735,"C",0
54721,"C",0
26549,"C",0.002
45228,"C",0
2495,"C",0
12937,"C",0
39810,"C",0
54363,"C",0.018
20446,"C",0
73648,"C",0
82763,"C",0
16779,"C",0
87841,"C",0
87519,"C",0.006
71231,"C",0
87785,"C",0
74625,"C",0.01
5609,"C",0
70029,"C",0
57553,"C",1
43296,"C",0
48723,"C",1
69456,"C",0
54925,"C",0
76227,"C",1
12734,"C",0
12515,"C",0.002
68460,"C",0.038
31600,"C",0
5964,"C",0
11150,"C",0
44721,"C",0
38303,"C",0
95423,"C",0
9462,"C",0
80705,"C",0
39437,"C",0
54908,"C",0
3120,"C",0.556
78365,"C",1
6288,"C",0
84278,"C",0
17664,"C",0
72859,"C",0
18095,"C",0
56119,"C",0
56150,"C",1
51120,"C",0
73065,"C",0.004
35931,"C",0
93908,"C",0
32083,"C",1
45632,"C",0
73972,"C",0
44291,"C",1
18603,"C",0
54777,"C",0
45051,"C",0
75035,"C",0
51246,"C",0.004
81658,"C",0
59057,"C",0
61272,"C",0
49978,"C",0
80257,"C",0.006
28167,"C",0.004
38651,"C",0
92344,"C",0
13779,"C",1
93639,"C",0
73795,"C",0
30117,"C",0.002
83701,"C",0
67922,"C",0
58342,"C",1
98169,"C",0
43314,"C",1
23966,"C",0.004
14385,"C",1
38228,"C",0
33722,"C",0.002
79670,"C",0
12615,"C",0
59622,"C",0
49833,"C",1
77206,"C",0
10724,"C",0
31611,"C",1
18581,"C",0.02
41441,"C",0
48463,"C",0
11946,"C",0.034
63973,"C",1
53787,"C",0
18724,"C",0
48858,"C",0
79280,"C",0
24473,"C",0
21773,"C",0
49909,"C",0
56094,"C",0
28564,"C",0
85875,"C",0
20691,"C",0
91066,"C",0
16714,"C",0.01
92259,"C",0
25154,"C",0
62253,"C",0.032
58729,"C",0
62569,"C",0
92184,"C",0
97810,"C",1
19745,"C",0
6218,"C",1
73328,"C",0.082
21651,"C",0.002
35228,"C",0
93957,"C",1
21223,"C",0.068
41254,"C",0
93339,"C",0
70300,"C",0.002
89633,"C",0
86854,"C",0.022
95765,"C",0
26223,"C",0
49582,"C",1
17442,"C",0.002
18778,"C",0
55388,"C",0
71843,"C",0
17056,"C",0
66075,"C",0
79051,"C",1
97517,"C",0
48048,"C",0.998
3413,"C",0
57423,"C",0
97467,"C",0.076
81407,"C",0
65911,"C",0
47429,"C",0
54295,"C",0.814
58578,"C",0
80966,"C",0
10568,"C",0
88668,"C",0
98750,"C",0
52280,"C",0
28514,"C",0
86433,"C",1
28492,"C",0.026
39372,"C",0
4052,"C",0.054
96924,"C",0
53193,"C",0.02
79640,"C",1
57468,"C",0
10283,"C",0
23378,"C",0
27522,"C",0
82754,"C",0
58722,"C",0.098
31013,"C",0
5950,"C",0.01
5482,"C",1
9092,"C",0
61970,"C",0
16723,"C",0
44178,"C",0
57094,"C",0.012
53067,"C",0.004
34661,"C",0
46264,"C",0.008
97983,"C",0
22573,"C",1
71410,"C",0
54763,"C",0
82903,"C",0
61536,"C",0
32994,"C",0
26789,"C",0
77586,"C",0
10902,"C",1
10723,"C",0
47666,"C",0
12151,"C",0
90166,"C",0
64961,"C",0.002
13960,"C",0
61579,"C",0
97814,"C",0
88809,"C",0
77147,"C",0.006
27417,"C",0
54219,"C",0
27041,"C",0
31132,"C",0
37824,"C",1
87372,"C",0
1993,"C",0.002
34763,"C",0
7546,"C",0
38017,"C",0
31345,"C",0
53491,"C",1
25805,"C",0
92671,"C",0
87713,"C",1
86273,"C",0
12605,"C",0
67298,"C",0
41062,"C",0
10382,"C",0
13940,"C",0
2279,"C",1
17263,"C",0
2013,"C",1
44306,"C",0
91998,"C",0
36901,"C",0
47876,"C",0
34143,"C",0
40811,"C",0
43471,"C",0
20315,"C",0
24923,"C",0.002
85956,"C",1
66257,"C",0
36555,"C",0
20533,"C",0
2728,"C",0
80500,"C",0
12493,"C",0.004
84537,"C",0.016
73102,"C",0
41969,"C",0
29630,"C",0
25124,"C",0
66601,"C",0
30284,"C",0.004
88949,"C",0
63395,"C",0
79966,"C",0.01
49956,"C",0
49868,"C",0.012
10755,"C",0
91888,"C",0.092
7922,"C",0
11775,"C",0
55865,"C",1
86136,"C",0
3098,"C",0
30739,"C",0
52609,"C",0
50238,"C",0
67141,"C",1
91739,"C",0
82221,"C",0
85045,"C",1
60160,"C",0
8931,"C",0
12957,"C",0
72572,"C",0
72729,"C",0.002
27957,"C",0
24077,"C",1
13945,"C",1
64831,"C",0.008
90545,"C",0
59246,"C",0
29192,"C",0
65864,"C",1
6317,"C",0.008
9463,"C",0
12001,"C",0.004
82949,"C",0
66688,"C",0.002
66209,"C",0
13985,"C",0
78854,"C",0
1973,"C",1
1905,"C",0
33040,"C",0.002
70524,"C",1
73345,"C",0
26220,"C",0
27589,"C",0
89204,"C",0
24235,"C",0
21384,"C",0
41068,"C",0
57710,"C",0
79140,"C",0
14513,"C",0
35646,"C",0
88952,"C",0
30880,"C",0
18338,"C",0
51387,"C",1
28053,"C",0
99397,"C",0
69120,"C",1
34789,"C",0
2525,"C",0
87760,"C",0
69384,"C",0.004
67757,"C",1
6025,"C",0
49961,"C",0.028
74525,"C",0
92091,"C",0.02
35985,"C",0.006
8207,"C",1
19462,"C",1
55111,"C",0
552,"C",0
36924,"C",0
98708,"C",0
86376,"C",0
71587,"C",1
34605,"C",1
55079,"C",0
834,"C",0
69956,"C",1
36010,"C",0
383,"C",0
5161,"C",1
28312,"C",1
91276,"C",0
36373,"C",1
32461,"C",0.028
2361,"C",1
54642,"C",0
4585,"C",0
24187,"C",0
53571,"C",1
81158,"C",0
34818,"C",0
37822,"C",0
25002,"C",0
18544,"C",0
72416,"C",0
52210,"C",0
79789,"C",0
44686,"C",0
56019,"C",0
5440,"C",1
97104,"C",0
95747,"C",0.002
48579,"C",0
55430,"C",0
24837,"C",0
64126,"C",0
79617,"C",0
63530,"C",0
90984,"C",0
35506,"C",0
18966,"C",0
25255,"C",0
46884,"C",0
84686,"C",0
25590,"C",0
82967,"C",1
44798,"C",0
79943,"C",0
2438,"C",0
35976,"C",0
97029,"C",0
68463,"C",0
86584,"C",0.4
15813,"C",0
99774,"C",0
87897,"C",0
87077,"C",0
82149,"C",0
77386,"C",0
56355,"C",0
82634,"C",0
76571,"C",0
40278,"C",1
45703,"C",0
26102,"C",1
12218,"C",0
63161,"C",0
57173,"C",0.006
45471,"C",0.01
95641,"C",0
76913,"C",0
6918,"C",0.008
90419,"C",0
95640,"C",0.004
32584,"C",0
21866,"C",0
47967,"C",0.114
18406,"C",1
24788,"C",0
56439,"C",1
40789,"C",1
95587,"C",0
1926,"C",0.14
13370,"C",0
70893,"C",1
93156,"C",0
29906,"C",0
71308,"C",0
16984,"C",0
36878,"C",0
13972,"C",0
1699,"C",0
58428,"C",0
75008,"C",0.09
92121,"C",0
26290,"C",0
1748,"C",0
89864,"C",0
52623,"C",0
33114,"C",1
29642,"C",0
78361,"C",0
85813,"C",0
29562,"C",0
5519,"C",0
93892,"C",0
58703,"C",0
60070,"C",0
57816,"C",0
30237,"C",0
93584,"C",0
73873,"C",0.004
62243,"C",0
10078,"C",0
8014,"C",0
98982,"C",1
21495,"C",0
9574,"C",0
34459,"C",0
50241,"C",0
99307,"C",0
90424,"C",0
72465,"C",0
56141,"C",0
16676,"C",0
97805,"C",1
59478,"C",1
73947,"C",0.002
46710,"C",0
33885,"C",0
87354,"C",0
40115,"C",0
7566,"C",0
47127,"C",0.008
52257,"C",0
15108,"C",0
72888,"C",1
22303,"C",0
56689,"C",0
37635,"C",0
37168,"C",0.02
43376,"C",0
94339,"C",0
4036,"C",0
34329,"C",0
95266,"C",0
60694,"C",0
61680,"C",0.008
76536,"C",0
94028,"C",1
3927,"C",0.002
71741,"C",0.034
4614,"C",0
78007,"C",0.034
43683,"C",0
59012,"C",0
63179,"C",0
781,"C",0
87195,"C",0
58505,"C",0
17356,"C",1
33595,"C",0.002
12799,"C",0
55900,"C",0
27075,"C",0
32159,"C",0
55116,"C",0
50436,"C",1
25274,"C",0
40689,"C",0
94294,"C",0
83645,"C",1
65012,"C",0
42042,"C",0.038
59687,"C",0
4866,"C",0
1559,"C",1
15481,"C",0
54597,"C",1
67480,"C",1
1279,"C",0
89224,"C",0
46294,"C",0
86654,"C",0
25667,"C",1
6021,"C",0
39284,"C",0
52077,"C",0
20572,"C",1
1427,"C",0
26438,"C",0
21731,"C",1
16937,"C",0
53386,"C",0
60275,"C",0
27881,"C",0.022
70798,"C",0
46317,"C",0
80204,"C",1
26018,"C",0
57524,"C",0
65024,"C",0
41019,"C",0.002
6186,"C",0
723,"C",0
8354,"C",0
85461,"C",0.004
58830,"C",0
41334,"C",0
63457,"C",0
4728,"C",0
82534,"C",0.04
56980,"C",0
69595,"C",0
51414,"C",1
81960,"C",0
60786,"C",0.112
15473,"C",0
52667,"C",0
44762,"C",0
11149,"C",0.066
94063,"C",0
38364,"C",1
19360,"C",0
68509,"C",0
3271,"C",1
48645,"C",0
18932,"C",0
96722,"C",0
45127,"C",0
65058,"C",1
27397,"C",1
19064,"C",0.034
6961,"C",1
83818,"C",0
63831,"C",0
6234,"C",0
89541,"C",0
58296,"C",0
32087,"C",0
22357,"C",0
81274,"C",1
70094,"C",0
36282,"C",0
55530,"C",0
17271,"C",0
34753,"C",0
34138,"C",0.552
57605,"C",0
64479,"C",0.492
22205,"C",0
69905,"C",0
90154,"C",0
90719,"C",1
174,"C",0
16811,"C",0
14875,"C",0
47390,"C",0
60838,"C",1
31662,"C",0
25894,"C",0
98009,"C",0
59554,"C",0
74797,"C",0
38863,"C",0
22515,"C",0
75431,"C",0
51496,"C",0
13427,"C",0
48052,"C",0
63060,"C",1
89169,"C",0
86384,"C",0
99626,"C",1
24108,"C",0
21770,"C",0
77552,"C",0
3231,"C",0
95884,"C",0
65034,"C",0
33530,"C",0
35408,"C",0
18138,"C",0
86049,"C",0
35795,"C",0.032
34775,"C",0
72848,"C",0
80465,"C",0
18892,"C",0.014
22330,"C",0
975,"C",0
9236,"C",0
11983,"C",1
53101,"C",0
97912,"C",0
17068,"C",0
2556,"C",0
66761,"C",0
56984,"C",0.018
60621,"C",1
61553,"C",1
44068,"C",0.056
722,"C",0
36707,"C",0
67153,"C",0
33847,"C",0.002
69711,"C",1
77458,"C",0
24853,"C",0
97868,"C",0
99016,"C",1
89674,"C",0
22521,"C",0
25146,"C",0
32267,"C",0
42853,"C",0
2651,"C",0
52,"C",0
49391,"C",0
53856,"C",1
39799,"C",0
1846,"C",0
8239,"C",1
69347,"C",0
40761,"C",0
34647,"C",1
25385,"C",1
33569,"C",1
14175,"C",1
81889,"C",0
89198,"C",0
68909,"C",0
70160,"C",0.064
17377,"C",0
5678,"C",0
28114,"C",0
41301,"C",1
63521,"C",0.002
38130,"C",0
97774,"C",0
3859,"C",0
63501,"C",0.804
63492,"C",1
63941,"C",0
70182,"C",0
5041,"C",0
83341,"C",0
43987,"C",0
40685,"C",0
19924,"C",0
54090,"C",0
99839,"C",0.004
37410,"C",0.006
27747,"C",1
15124,"C",0
72517,"C",0
48822,"C",1
77855,"C",0
43490,"C",0.012
39192,"C",0
77571,"C",0
9415,"C",0
91536,"C",0
26818,"C",1
63601,"C",0
87436,"C",0
24937,"C",1
82542,"C",0
43044,"C",0
39296,"C",0.08
81200,"C",0
80984,"C",1
33401,"C",0
89026,"C",0
12279,"C",1
37456,"C",0.9
81553,"C",0
19478,"C",0.002
99520,"C",1
55944,"C",0
24779,"C",0
39067,"C",0
53711,"C",0
22402,"C",0
81030,"C",0
7520,"C",0
10994,"C",0
12652,"C",0
3049,"C",1
86978,"C",0
2867,"C",0
96088,"C",1
90250,"C",0
7271,"C",0
26342,"C",0
66538,"C",0
8652,"C",0
31094,"C",1
32163,"C",1
7685,"C",0
4509,"C",0
14814,"C",0
93180,"C",0.002
79489,"C",0
52698,"C",0
73637,"C",0.08
56798,"C",0
96190,"C",0.096
44550,"C",0
29039,"C",0
72708,"C",0
58208,"C",0
56739,"C",0.01
95643,"C",0
64902,"C",0
24616,"C",1
70667,"C",0
80852,"C",0
94387,"C",1
19057,"C",1
64460,"C",0
33279,"C",0.014
69799,"C",0
18826,"C",0
8715,"C",0
9645,"C",0
25358,"C",0
87432,"C",0
99737,"C",0
85614,"C",0.012
32270,"C",0
19022,"C",0
91738,"C",0
88196,"C",0
55490,"C",0
51922,"C",0
52628,"C",0.146
54711,"C",0
16870,"C",0
99218,"C",0
46716,"C",0
74853,"C",0
35289,"C",0.002
73529,"C",0
17100,"C",0
82401,"C",0
56721,"C",0
26592,"C",1
26068,"C",0
610,"C",0
43098,"C",0.09
22661,"C",0
84732,"C",0
74048,"C",0
12352,"C",0
76563,"C",0
19667,"C",0
3401,"C",0
36864,"C",0
6600,"C",0
1059,"C",0.016
45150,"C",0
97777,"C",0.004
95146,"C",0
2772,"C",0
32165,"C",0
79271,"C",0
98832,"C",0.002
99791,"C",0
98054,"C",0
17559,"C",0
33282,"C",0
1440,"C",0
9153,"C",0
57888,"C",0
60025,"C",0.03
94318,"C",0
25857,"C",0
29544,"C",1
46903,"C",0
63106,"C",0
31457,"C",1
1621,"C",0
38184,"C",0
45423,"C",0
36596,"C",0
47964,"C",0
42290,"C",0
1195,"C",0.004
86763,"C",0
48253,"C",0
91803,"C",0
76469,"C",0.02
37985,"C",1
73289,"C",0
85767,"C",0
38420,"C",0
13793,"C",0.074
33019,"C",1
5891,"C",0
65986,"C",0
20262,"C",0
58869,"C",0
74141,"C",0
12618,"C",0
46458,"C",0
11810,"C",0.024
35570,"C",0
37657,"C",0
95157,"C",0
12857,"C",0
23478,"C",0
36497,"C",0
68109,"C",1
87071,"C",0
93105,"C",0
31655,"C",0
99874,"C",0
1758,"C",1
286,"C",1
64713,"C",0.072
88867,"C",0
41112,"C",0
64618,"C",0
84300,"C",0.03
61625,"C",0
19696,"C",0
17120,"C",0
57095,"C",1
46899,"C",0
7640,"C",0
81953,"C",0
23124,"C",0
81685,"C",0
30349,"C",0
41057,"C",0
71346,"C",0.016
52015,"C",0
35928,"C",0
93201,"C",1
54849,"C",0
81533,"C",0
4557,"C",0
66711,"C",0
41813,"C",0.026
55264,"C",0
37611,"C",0
38509,"C",0
65530,"C",0
21347,"C",0
99540,"C",0
3727,"C",0
60680,"C",0
40945,"C",0
59734,"C",1
3568,"C",0
34059,"C",0.016
95429,"C",0
23729,"C",0
35015,"C",1
15417,"C",0
56884,"C",1
97523,"C",0
58403,"C",0
4970,"C",0
38005,"C",0
3,"C",1
97602,"C",0
64099,"C",0
69491,"C",1
73715,"C",0
45244,"C",0
29651,"C",1
34286,"C",1
71740,"C",0
81864,"C",0.002
56399,"C",1
91702,"C",0
70732,"C",0.002
39040,"C",0
20755,"C",0
47043,"C",0
75527,"C",0
41679,"C",0
53769,"C",0
51287,"C",0
38385,"C",0
43162,"C",0.194
66878,"C",1
65271,"C",0.026
1937,"C",0
62695,"C",0
36052,"C",0.002
70713,"C",1
79520,"C",0
24214,"C",0
18838,"C",0
30893,"C",0.006
76991,"C",0.116
11171,"C",1
76131,"C",0.014
70862,"C",1
72662,"C",0
13823,"C",0
33443,"C",0
20506,"C",0
28075,"C",1
36292,"C",0
65905,"C",0
19560,"C",1
39731,"C",0
72405,"C",0
35752,"C",0
49652,"C",0
23816,"C",0
67802,"C",0
52231,"C",1
64155,"C",1
99574,"C",0
97331,"C",0
45726,"C",0
36308,"C",0.002
37277,"C",0.998
51201,"C",0
12031,"C",0
22455,"C",0.01
48957,"C",0
21543,"C",0.002
31057,"C",0
10802,"C",0
52718,"C",0
86646,"C",0
53803,"C",0
52527,"C",0
73406,"C",0.06
95246,"C",0
84573,"C",0
95428,"C",0
27126,"C",0
97503,"C",1
10676,"C",0
17122,"C",0
12887,"C",0
73567,"C",0
71693,"C",0
52986,"C",0.002
64363,"C",0
79581,"C",0
81631,"C",0
8134,"C",0
8497,"C",0
90958,"C",0
87117,"C",1
70634,"C",0.002
41054,"C",0
11211,"C",0
75170,"C",0
38474,"C",0
7703,"C",1
68992,"C",0
1111,"C",0
48704,"C",0
72616,"C",0
92505,"C",0
34182,"C",0
47916,"C",0.016
71702,"C",0
75932,"C",0
72513,"C",0
43776,"C",0
84621,"C",0
52181,"C",0
76855,"C",0
56448,"C",0
67641,"C",0
38,"C",0
95822,"C",1
41720,"C",1
31612,"C",0
16647,"C",0
4190,"C",0
11702,"C",0
15026,"C",0
17575,"C",0
38557,"C",0
73605,"C",0
11114,"C",0.26
24877,"C",0
21921,"C",0
83267,"C",1
86962,"C",1
69241,"C",0
14447,"C",0
43091,"C",0
183,"C",1
93332,"C",0.008
65363,"C",0
66340,"C",0.018
79021,"C",0
51785,"C",0
29419,"C",0
36989,"C",0
32329,"C",0
23170,"C",0.004
79426,"C",1
74621,"C",1
70361,"C",0
31596,"C",0
7540,"C",0
41261,"C",0
53331,"C",0
59445,"C",0.152
9244,"C",0
48100,"C",0
87312,"C",0
61074,"C",0
72527,"C",0
3632,"C",0
56445,"C",0
71508,"C",0
96477,"C",0
81914,"C",1
81643,"C",1
14656,"C",1
13503,"C",0.01
8684,"C",0
60040,"C",0
94861,"C",0.002
12595,"C",0.002
5121,"C",0
20441,"C",0
20865,"C",0
19508,"C",0
96234,"C",0
79043,"C",0.002
72491,"C",0
39493,"C",0
89353,"C",0
11310,"C",0
26009,"C",1
90274,"C",0
60568,"C",0
32319,"C",0
67793,"C",0
23393,"C",0
93527,"C",0
72809,"C",0
63298,"C",0
14325,"C",0.136
42669,"C",0
7300,"C",0
21614,"C",0
50221,"C",0
49673,"C",0
31970,"C",0
23817,"C",0
430,"C",0
63454,"C",0
56968,"C",0
82131,"C",0
96634,"C",0
66893,"C",1
22350,"C",0
65938,"C",0.004
64276,"C",1
57937,"C",1
21771,"C",0
6144,"C",1
23525,"C",0
32092,"C",0
51504,"C",0
33525,"C",0
82851,"C",0
90510,"C",0
66562,"C",0
83298,"C",0
13545,"C",1
2226,"C",0
15840,"C",0
37765,"C",0
2945,"C",0.016
20579,"C",1
20073,"C",1
45142,"C",0
79375,"C",0
70325,"C",0
86449,"C",0
99943,"C",0
1011,"C",0
90187,"C",0
92264,"C",0.066
95059,"C",0
5187,"C",0
67982,"C",0
93981,"C",0
2170,"C",1
10791,"C",0
82179,"C",0
73337,"C",0
13605,"C",1
94346,"C",1
28261,"C",0
68306,"C",1
4229,"C",0.098
8125,"C",0
6973,"C",0.012
9015,"C",0
81763,"C",0
54133,"C",1
96065,"C",0
43781,"C",0
64513,"C",0
13993,"C",0
32812,"C",0
86788,"C",0
87986,"C",0
94519,"C",1
51838,"C",0
44911,"C",1
8143,"C",0
29080,"C",0
9454,"C",0.012
26062,"C",0
12246,"C",0
81510,"C",1
11563,"C",0
92206,"C",0
76896,"C",0
84855,"C",0
24183,"C",0.002
89763,"C",0
68638,"C",0
34419,"C",0
51721,"C",1
94158,"C",0
49841,"C",0
13991,"C",0
20000,"C",0
51909,"C",1
7716,"C",0
91966,"C",0
48839,"C",0
50681,"C",1
34822,"C",0
79746,"C",1
12985,"C",0
70373,"C",0
23167,"C",0
65818,"C",0
14343,"C",0
92063,"C",0
28090,"C",0
31434,"C",0
41958,"C",0
14236,"C",0
31374,"C",0
49380,"C",0
75595,"C",0
89113,"C",0
28383,"C",0
56900,"C",0
50720,"C",1
17696,"C",0.886
33986,"C",0
80676,"C",1
21035,"C",0
16281,"C",0.006
51512,"C",0.072
52284,"C",1
2281,"C",0
50913,"C",1
37129,"C",0
64351,"C",1
89726,"C",0
91465,"C",0
30676,"C",0
98493,"C",0
88475,"C",0
96504,"C",0
51200,"C",0
94912,"C",0
7588,"C",1
35668,"C",0
6137,"C",0
87474,"C",0
99992,"C",0
8544,"C",0
63899,"C",0
72790,"C",1
1588,"C",0
254,"C",0
68171,"C",0
6775,"C",0
88300,"C",0
35424,"C",0
81668,"C",0
98377,"C",0
